version,table,ordinal,column,type,nullable,is_pk
v5.6,MAS_CP_MASTER,25,MDA_TEXT,varchar(30),1,0
v5.6,MAS_CP_MASTER,26,ROLR_TEXT,varchar(30),1,0
v5.6,MAS_CP_MASTER,27,RP_TEXT,varchar(30),1,0
v5.6,MAS_CP_MASTER,28,LASTCHANGED,datetime,1,0
v5.6,MAS_CP_MASTER,29,NMI_CLASS,varchar(9),1,0
v5.6,MAS_CP_MASTER,30,METERING_TYPE,varchar(9),1,0
v5.6,MAS_CP_MASTER,31,JURISDICTION,varchar(3),1,0
v5.6,MCC_CASESOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MCC_CONSTRAINTSOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MCC_CONSTRAINTSOLUTION,2,CONSTRAINTID,varchar(20),0,1
v5.6,MCC_CONSTRAINTSOLUTION,3,RHS,"numeric(15,5)",1,0
v5.6,MCC_CONSTRAINTSOLUTION,4,MARGINALVALUE,"numeric(15,5)",1,0
v5.6,METERDATA,1,PARTICIPANTID,varchar(10),0,1
v5.6,METERDATA,2,PERIODID,"numeric(3,0)",0,1
v5.6,METERDATA,3,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA,4,METERRUNNO,"numeric(6,0)",0,1
v5.6,METERDATA,5,CONNECTIONPOINTID,varchar(10),0,1
v5.6,METERDATA,6,IMPORTENERGYVALUE,"numeric(9,6)",1,0
v5.6,METERDATA,7,EXPORTENERGYVALUE,"numeric(9,6)",1,0
v5.6,METERDATA,8,IMPORTREACTIVEVALUE,"numeric(9,6)",1,0
v5.6,METERDATA,9,EXPORTREACTIVEVALUE,"numeric(9,6)",1,0
v5.6,METERDATA,10,HOSTDISTRIBUTOR,varchar(10),0,1
v5.6,METERDATA,11,LASTCHANGED,datetime,1,0
v5.6,METERDATA,12,MDA,varchar(10),0,1
v5.6,METERDATATRK,1,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATATRK,2,METERRUNNO,"numeric(6,0)",0,1
v5.6,METERDATATRK,3,PARTICIPANTID,varchar(10),0,1
v5.6,METERDATATRK,4,FILENAME,varchar(40),1,0
v5.6,METERDATATRK,5,ACKFILENAME,varchar(40),1,0
v5.6,METERDATATRK,6,CONNECTIONPOINTID,varchar(10),0,1
v5.6,METERDATATRK,7,AUTHORISEDDATE,datetime,1,0
v5.6,METERDATATRK,8,AUTHORISEDBY,varchar(15),1,0
v5.6,METERDATATRK,9,METERINGDATAAGENT,varchar(10),0,1
v5.6,METERDATATRK,10,HOSTDISTRIBUTOR,varchar(10),0,1
v5.6,METERDATATRK,11,LASTCHANGED,datetime,1,0
v5.6,METERDATA_AGGREGATE_READS,1,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_AGGREGATE_READS,2,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA_AGGREGATE_READS,3,CONNECTIONPOINTID,varchar(20),0,1
v5.6,METERDATA_AGGREGATE_READS,4,METER_TYPE,varchar(20),0,1
v5.6,METERDATA_AGGREGATE_READS,5,FRMP,varchar(20),0,1
v5.6,METERDATA_AGGREGATE_READS,6,LR,varchar(20),0,1
v5.6,METERDATA_AGGREGATE_READS,7,PERIODID,"numeric(3,0)",0,1
v5.6,METERDATA_AGGREGATE_READS,8,IMPORTVALUE,"numeric(18,8)",0,0
v5.6,METERDATA_AGGREGATE_READS,9,EXPORTVALUE,"numeric(18,8)",0,0
v5.6,METERDATA_AGGREGATE_READS,10,LASTCHANGED,datetime,1,0
v5.6,METERDATA_GEN_DUID,1,INTERVAL_DATETIME,datetime,0,1
v5.6,METERDATA_GEN_DUID,2,DUID,varchar(10),0,1
v5.6,METERDATA_GEN_DUID,3,MWH_READING,"numeric(18,8)",1,0
v5.6,METERDATA_GEN_DUID,4,LASTCHANGED,datetime,1,0
v5.6,METERDATA_INDIVIDUAL_READS,1,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_INDIVIDUAL_READS,2,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA_INDIVIDUAL_READS,3,METER_ID,varchar(20),0,1
v5.6,METERDATA_INDIVIDUAL_READS,4,METER_ID_SUFFIX,varchar(20),0,1
v5.6,METERDATA_INDIVIDUAL_READS,5,FRMP,varchar(20),0,0
v5.6,METERDATA_INDIVIDUAL_READS,6,LR,varchar(20),0,0
v5.6,METERDATA_INDIVIDUAL_READS,7,PERIODID,"numeric(3,0)",0,1
v5.6,METERDATA_INDIVIDUAL_READS,8,CONNECTIONPOINTID,varchar(20),0,0
v5.6,METERDATA_INDIVIDUAL_READS,9,METER_TYPE,varchar(20),0,0
v5.6,METERDATA_INDIVIDUAL_READS,10,IMPORTVALUE,"numeric(18,8)",0,0
v5.6,METERDATA_INDIVIDUAL_READS,11,EXPORTVALUE,"numeric(18,8)",0,0
v5.6,METERDATA_INDIVIDUAL_READS,12,LASTCHANGED,datetime,1,0
v5.6,METERDATA_INTERCONNECTOR,1,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_INTERCONNECTOR,2,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA_INTERCONNECTOR,3,INTERCONNECTORID,varchar(20),0,1
v5.6,METERDATA_INTERCONNECTOR,4,PERIODID,"numeric(3,0)",0,1
v5.6,METERDATA_INTERCONNECTOR,5,IMPORTVALUE,"numeric(18,8)",1,0
v5.6,METERDATA_INTERCONNECTOR,6,EXPORTVALUE,"numeric(18,8)",1,0
v5.6,METERDATA_INTERCONNECTOR,7,LASTCHANGED,datetime,1,0
v5.6,METERDATA_SAPS,1,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_SAPS,2,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA_SAPS,3,CONNECTIONPOINT_ID,varchar(20),0,1
v5.6,METERDATA_SAPS,4,METER_TYPE,varchar(20),0,1
v5.6,METERDATA_SAPS,5,FRMP,varchar(20),0,1
v5.6,METERDATA_SAPS,6,LR,varchar(20),0,1
v5.6,METERDATA_SAPS,7,PERIODID,"numeric(4,0)",0,1
v5.6,METERDATA_SAPS,8,IMPORTVALUE,"numeric(18,8)",1,0
v5.6,METERDATA_SAPS,9,EXPORTVALUE,"numeric(18,8)",1,0
v5.6,METERDATA_SAPS,10,LASTCHANGED,datetime,1,0
v5.6,METERDATA_TRK,1,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_TRK,2,AGGREGATE_READS_LOAD_DATETIME,datetime,1,0
v5.6,METERDATA_TRK,3,INDIVIDUAL_READS_LOAD_DATETIME,datetime,1,0
v5.6,METERDATA_TRK,4,STARTDATE,datetime,1,0
v5.6,METERDATA_TRK,5,ENDDATE,datetime,1,0
v5.6,METERDATA_TRK,6,LASTCHANGED,datetime,1,0
v5.6,METERDATA_WDR_READS,1,MARKET_ID,varchar(20),0,1
v5.6,METERDATA_WDR_READS,2,CASE_ID,"numeric(15,0)",0,1
v5.6,METERDATA_WDR_READS,3,SETTLEMENTDATE,datetime,0,1
v5.6,METERDATA_WDR_READS,4,METER_ID,varchar(20),0,1
v5.6,METERDATA_WDR_READS,5,TNI,varchar(20),1,0
v5.6,METERDATA_WDR_READS,6,FRMP,varchar(20),1,0
v5.6,METERDATA_WDR_READS,7,DRSP,varchar(20),1,0
v5.6,METERDATA_WDR_READS,8,PERIODID,"numeric(3,0)",0,1
v5.6,METERDATA_WDR_READS,9,METEREDQUANTITYIMPORT,"numeric(18,8)",1,0
v5.6,METERDATA_WDR_READS,10,METEREDQUANTITYEXPORT,"numeric(18,8)",1,0
v5.6,METERDATA_WDR_READS,11,BASELINEQUANTITY,"numeric(18,8)",1,0
v5.6,METERDATA_WDR_READS,12,QUALITYFLAG,varchar(20),1,0
v5.6,METERDATA_WDR_READS,13,ISNONCOMPLIANT,"numeric(1,0)",1,0
v5.6,METERDATA_WDR_READS,14,BASELINECALCULATIONID,varchar(100),1,0
v5.6,MMS_DATA_MODEL_AUDIT,1,INSTALLATION_DATE,datetime,0,1
v5.6,MMS_DATA_MODEL_AUDIT,2,MMSDM_VERSION,varchar(20),0,1
v5.6,MMS_DATA_MODEL_AUDIT,3,INSTALL_TYPE,varchar(10),0,1
v5.6,MMS_DATA_MODEL_AUDIT,4,SCRIPT_VERSION,varchar(20),1,0
v5.6,MMS_DATA_MODEL_AUDIT,5,NEM_CHANGE_NOTICE,varchar(20),1,0
v5.6,MMS_DATA_MODEL_AUDIT,6,PROJECT_TITLE,varchar(200),1,0
v5.6,MMS_DATA_MODEL_AUDIT,7,USERNAME,varchar(40),1,0
v5.6,MMS_DATA_MODEL_AUDIT,8,STATUS,varchar(10),1,0
v5.6,MNSP_BIDOFFERPERIOD,1,LINKID,varchar(20),0,1
v5.6,MNSP_BIDOFFERPERIOD,2,TRADINGDATE,datetime,0,1
v5.6,MNSP_BIDOFFERPERIOD,3,OFFERDATETIME,datetime,0,1
v5.6,MNSP_BIDOFFERPERIOD,4,PERIODID,"numeric(3,0)",0,1
v5.6,MNSP_BIDOFFERPERIOD,5,MAXAVAIL,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,6,FIXEDLOAD,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,7,RAMPUPRATE,numeric(6),1,0
v5.6,MNSP_BIDOFFERPERIOD,8,BANDAVAIL1,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,9,BANDAVAIL2,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,10,BANDAVAIL3,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,11,BANDAVAIL4,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,12,BANDAVAIL5,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,13,BANDAVAIL6,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,14,BANDAVAIL7,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,15,BANDAVAIL8,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,16,BANDAVAIL9,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,17,BANDAVAIL10,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,18,PASAAVAILABILITY,"numeric(8,3)",1,0
v5.6,MNSP_BIDOFFERPERIOD,19,RECALL_PERIOD,"numeric(8,3)",1,0
v5.6,MNSP_DAYOFFER,1,SETTLEMENTDATE,datetime,0,1
v5.6,MNSP_DAYOFFER,2,OFFERDATE,datetime,0,1
v5.6,MNSP_DAYOFFER,3,VERSIONNO,"numeric(3,0)",0,1
v5.6,MNSP_DAYOFFER,4,PARTICIPANTID,varchar(10),0,1
v5.6,MNSP_DAYOFFER,5,LINKID,varchar(10),0,1
v5.6,MNSP_DAYOFFER,6,ENTRYTYPE,varchar(20),1,0
v5.6,MNSP_DAYOFFER,7,REBIDEXPLANATION,varchar(500),1,0
v5.6,MNSP_DAYOFFER,8,PRICEBAND1,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,9,PRICEBAND2,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,10,PRICEBAND3,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,11,PRICEBAND4,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,12,PRICEBAND5,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,13,PRICEBAND6,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,14,PRICEBAND7,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,15,PRICEBAND8,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,16,PRICEBAND9,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,17,PRICEBAND10,"numeric(9,2)",1,0
v5.6,MNSP_DAYOFFER,18,LASTCHANGED,datetime,1,0
v5.6,MNSP_DAYOFFER,19,MR_FACTOR,"numeric(16,6)",1,0
v5.6,MNSP_DAYOFFER,20,REBID_EVENT_TIME,varchar(20),1,0
v5.6,MNSP_DAYOFFER,21,REBID_AWARE_TIME,varchar(20),1,0
v5.6,MNSP_DAYOFFER,22,REBID_DECISION_TIME,varchar(20),1,0
v5.6,MNSP_DAYOFFER,23,REBID_CATEGORY,varchar(1),1,0
v5.6,MNSP_DAYOFFER,24,REFERENCE_ID,varchar(100),1,0
v5.6,MNSP_FILETRK,1,SETTLEMENTDATE,datetime,0,1
v5.6,MNSP_FILETRK,2,OFFERDATE,datetime,0,1
v5.6,MNSP_FILETRK,3,PARTICIPANTID,varchar(10),0,1
v5.6,MNSP_FILETRK,4,FILENAME,varchar(40),0,1
v5.6,MNSP_FILETRK,5,STATUS,varchar(10),1,0
v5.6,MNSP_FILETRK,6,ACKFILENAME,varchar(40),1,0
v5.6,MNSP_FILETRK,7,LASTCHANGED,datetime,1,0
v5.6,MNSP_INTERCONNECTOR,1,LINKID,varchar(10),0,1
v5.6,MNSP_INTERCONNECTOR,2,EFFECTIVEDATE,datetime,0,1
v5.6,MNSP_INTERCONNECTOR,3,VERSIONNO,"numeric(3,0)",0,1
v5.6,MNSP_INTERCONNECTOR,4,INTERCONNECTORID,varchar(10),1,0
v5.6,MNSP_INTERCONNECTOR,5,FROMREGION,varchar(10),1,0
v5.6,MNSP_INTERCONNECTOR,6,TOREGION,varchar(10),1,0
v5.6,MNSP_INTERCONNECTOR,7,MAXCAPACITY,"numeric(5,0)",1,0
v5.6,MNSP_INTERCONNECTOR,8,TLF,"numeric(12,7)",1,0
v5.6,MNSP_INTERCONNECTOR,9,LHSFACTOR,"numeric(12,7)",1,0
v5.6,MNSP_INTERCONNECTOR,10,METERFLOWCONSTANT,"numeric(12,7)",1,0
v5.6,MNSP_INTERCONNECTOR,11,AUTHORISEDDATE,datetime,1,0
v5.6,MNSP_INTERCONNECTOR,12,AUTHORISEDBY,varchar(15),1,0
v5.6,MNSP_INTERCONNECTOR,13,LASTCHANGED,datetime,1,0
v5.6,MNSP_INTERCONNECTOR,14,FROM_REGION_TLF,"numeric(12,7)",1,0
v5.6,MNSP_INTERCONNECTOR,15,TO_REGION_TLF,"numeric(12,7)",1,0
v5.6,MNSP_OFFERTRK,1,SETTLEMENTDATE,datetime,0,1
v5.6,MNSP_OFFERTRK,2,OFFERDATE,datetime,0,1
v5.6,MNSP_OFFERTRK,3,VERSIONNO,"numeric(3,0)",0,1
v5.6,MNSP_OFFERTRK,4,PARTICIPANTID,varchar(10),0,1
v5.6,MNSP_OFFERTRK,5,FILENAME,varchar(40),0,1
v5.6,MNSP_OFFERTRK,6,AUTHORISEDDATE,datetime,1,0
v5.6,MNSP_OFFERTRK,7,AUTHORISEDBY,varchar(15),1,0
v5.6,MNSP_OFFERTRK,8,LASTCHANGED,datetime,1,0
v5.6,MNSP_PARTICIPANT,1,INTERCONNECTORID,varchar(10),0,1
v5.6,MNSP_PARTICIPANT,2,EFFECTIVEDATE,datetime,0,1
v5.6,MNSP_PARTICIPANT,3,VERSIONNO,"numeric(3,0)",0,1
v5.6,MNSP_PARTICIPANT,4,PARTICIPANTID,varchar(10),0,1
v5.6,MNSP_PARTICIPANT,5,LASTCHANGED,datetime,1,0
v5.6,MNSP_PEROFFER,1,SETTLEMENTDATE,datetime,0,1
v5.6,MNSP_PEROFFER,2,OFFERDATE,datetime,0,1
v5.6,MNSP_PEROFFER,3,VERSIONNO,"numeric(3,0)",0,1
v5.6,MNSP_PEROFFER,4,PARTICIPANTID,varchar(10),0,1
v5.6,MNSP_PEROFFER,5,LINKID,varchar(10),0,1
v5.6,MNSP_PEROFFER,6,PERIODID,"numeric(22,0)",0,1
v5.6,MNSP_PEROFFER,7,MAXAVAIL,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,8,BANDAVAIL1,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,9,BANDAVAIL2,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,10,BANDAVAIL3,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,11,BANDAVAIL4,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,12,BANDAVAIL5,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,13,BANDAVAIL6,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,14,BANDAVAIL7,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,15,BANDAVAIL8,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,16,BANDAVAIL9,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,17,BANDAVAIL10,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,18,LASTCHANGED,datetime,1,0
v5.6,MNSP_PEROFFER,19,FIXEDLOAD,"numeric(12,6)",1,0
v5.6,MNSP_PEROFFER,20,RAMPUPRATE,"numeric(6,0)",1,0
v5.6,MNSP_PEROFFER,21,PASAAVAILABILITY,"numeric(12,0)",1,0
v5.6,MNSP_PEROFFER,22,MR_CAPACITY,"numeric(6,0)",1,0
v5.6,MR_DAYOFFER_STACK,1,MR_DATE,datetime,0,1
v5.6,MR_DAYOFFER_STACK,2,REGIONID,varchar(10),0,1
v5.6,MR_DAYOFFER_STACK,3,VERSION_DATETIME,datetime,0,1
v5.6,MR_DAYOFFER_STACK,4,STACK_POSITION,"numeric(3,0)",0,1
v5.6,MR_DAYOFFER_STACK,5,DUID,varchar(10),1,0
v5.6,MR_DAYOFFER_STACK,6,AUTHORISED,"numeric(1,0)",1,0
v5.6,MR_DAYOFFER_STACK,7,OFFER_SETTLEMENTDATE,datetime,1,0
v5.6,MR_DAYOFFER_STACK,8,OFFER_OFFERDATE,datetime,1,0
v5.6,MR_DAYOFFER_STACK,9,OFFER_VERSIONNO,"numeric(3,0)",1,0
v5.6,MR_DAYOFFER_STACK,10,OFFER_TYPE,varchar(20),1,0
v5.6,MR_DAYOFFER_STACK,11,LAOF,"numeric(16,6)",1,0
v5.6,MR_DAYOFFER_STACK,12,LASTCHANGED,datetime,1,0
v5.6,MR_EVENT,1,MR_DATE,datetime,0,1
v5.6,MR_EVENT,2,REGIONID,varchar(10),0,1
v5.6,MR_EVENT,3,DESCRIPTION,varchar(200),1,0
v5.6,MR_EVENT,4,AUTHORISEDDATE,datetime,1,0
v5.6,MR_EVENT,5,AUTHORISEDBY,varchar(20),1,0
v5.6,MR_EVENT,6,OFFER_CUT_OFF_TIME,datetime,1,0
v5.6,MR_EVENT,7,SETTLEMENT_COMPLETE,"numeric(1,0)",1,0
v5.6,MR_EVENT,8,LASTCHANGED,datetime,1,0
v5.6,MR_EVENT_SCHEDULE,1,MR_DATE,datetime,0,1
v5.6,MR_EVENT_SCHEDULE,2,REGIONID,varchar(10),0,1
v5.6,MR_EVENT_SCHEDULE,3,VERSION_DATETIME,datetime,0,1
v5.6,MR_EVENT_SCHEDULE,4,DEMAND_EFFECTIVEDATE,datetime,1,0
v5.6,MR_EVENT_SCHEDULE,5,DEMAND_OFFERDATE,datetime,1,0
v5.6,MR_EVENT_SCHEDULE,6,DEMAND_VERSIONNO,"numeric(3,0)",1,0
v5.6,MR_EVENT_SCHEDULE,7,AUTHORISEDBY,varchar(20),1,0
v5.6,MR_EVENT_SCHEDULE,8,AUTHORISEDDATE,datetime,1,0
v5.6,MR_EVENT_SCHEDULE,9,LASTCHANGED,datetime,1,0
v5.6,MR_PEROFFER_STACK,1,MR_DATE,datetime,0,1
v5.6,MR_PEROFFER_STACK,2,REGIONID,varchar(10),0,1
v5.6,MR_PEROFFER_STACK,3,VERSION_DATETIME,datetime,0,1
v5.6,MR_PEROFFER_STACK,4,STACK_POSITION,"numeric(3,0)",0,1
v5.6,MR_PEROFFER_STACK,5,PERIODID,"numeric(3,0)",0,1
v5.6,MR_PEROFFER_STACK,6,DUID,varchar(10),1,0
v5.6,MR_PEROFFER_STACK,7,ACCEPTED_CAPACITY,"numeric(6,0)",1,0
v5.6,MR_PEROFFER_STACK,8,DEDUCTED_CAPACITY,"numeric(6,0)",1,0
v5.6,MR_PEROFFER_STACK,9,LASTCHANGED,datetime,1,0
v5.6,MTPASACONSTRAINTSOLUTION_D,1,DATETIME,datetime,0,1
v5.6,MTPASACONSTRAINTSOLUTION_D,2,CONSTRAINT_ID,varchar(20),0,1
v5.6,MTPASACONSTRAINTSOLUTION_D,3,DEGREE_OF_VIOLATION,"numeric(16,6)",1,0
v5.6,MTPASACONSTRAINTSOLUTION_D,4,LASTCHANGED,datetime,1,0
v5.6,MTPASACONSTRAINTSOLUTION_D,5,RUN_DATETIME,datetime,1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,1,DATETIME,datetime,0,1
v5.6,MTPASAINTERCONNECTORSOLUTION_D,2,INTERCONNECTOR_ID,varchar(12),0,1
v5.6,MTPASAINTERCONNECTORSOLUTION_D,3,POSITIVE_INTERCONNECTOR_FLOW,"numeric(16,6)",1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,4,POSITIVE_TRANSFER_LIMITS,"numeric(16,6)",1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,5,POSITIVE_BINDING,varchar(10),1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,6,NEGATIVE_INTERCONNECTOR_FLOW,"numeric(16,6)",1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,7,NEGATIVE_TRANSFER_LIMITS,"numeric(16,6)",1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,8,NEGATIVE_BINDING,varchar(10),1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,9,LASTCHANGED,datetime,1,0
v5.6,MTPASAINTERCONNECTORSOLUTION_D,10,RUN_DATETIME,datetime,1,0
v5.6,MTPASAREGIONSOLUTION_D,1,DATETIME,datetime,0,1
v5.6,MTPASAREGIONSOLUTION_D,2,REGION_ID,varchar(12),0,1
v5.6,MTPASAREGIONSOLUTION_D,3,RUN_DATETIME,datetime,1,0
v5.6,MTPASAREGIONSOLUTION_D,4,RESERVE_CONDITION,varchar(50),1,0
v5.6,MTPASAREGIONSOLUTION_D,5,RESERVE_SURPLUS,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,6,CAPACITY_REQUIREMENT,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,7,MINIMUM_RESERVE_REQUIREMENT,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,8,REGION_DEMAND_10POE,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,9,DEMAND_MINUS_SCHEDULED_LOAD,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,10,CONSTRAINED_CAPACITY,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,11,UNCONSTRAINED_CAPACITY,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,12,NET_INTERCHANGE,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,13,ENERGY_REQUIREMENT_10POE,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,14,REPORTED_BLOCK_ID,"numeric(16,6)",1,0
v5.6,MTPASAREGIONSOLUTION_D,15,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CASERESULT,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CASERESULT,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_CASERESULT,3,PLEXOS_VERSION,varchar(20),1,0
v5.6,MTPASA_CASERESULT,4,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CASESOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CASESOLUTION,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_CASESOLUTION,3,PASAVERSION,varchar(10),1,0
v5.6,MTPASA_CASESOLUTION,4,RESERVECONDITION,"numeric(1,0)",1,0
v5.6,MTPASA_CASESOLUTION,5,LORCONDITION,"numeric(1,0)",1,0
v5.6,MTPASA_CASESOLUTION,6,CAPACITYOBJFUNCTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,7,CAPACITYOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,8,MAXSURPLUSRESERVEOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,9,MAXSPARECAPACITYOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,10,INTERCONNECTORFLOWPENALTY,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,11,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CASESOLUTION,12,RUNTYPE,varchar(50),1,0
v5.6,MTPASA_CASESOLUTION,13,RELIABILITYLRCDEMANDOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,14,OUTAGELRCDEMANDOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,15,LORDEMANDOPTION,"numeric(12,3)",1,0
v5.6,MTPASA_CASESOLUTION,16,RELIABILITYLRCCAPACITYOPTION,varchar(10),1,0
v5.6,MTPASA_CASESOLUTION,17,OUTAGELRCCAPACITYOPTION,varchar(10),1,0
v5.6,MTPASA_CASESOLUTION,18,LORCAPACITYOPTION,varchar(10),1,0
v5.6,MTPASA_CASESOLUTION,19,LORUIGFOPTION,"numeric(3,0)",1,0
v5.6,MTPASA_CASESOLUTION,20,RELIABILITYLRCUIGFOPTION,"numeric(3,0)",1,0
v5.6,MTPASA_CASESOLUTION,21,OUTAGELRCUIGFOPTION,"numeric(3,0)",1,0
v5.6,MTPASA_CASE_SET,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CASE_SET,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_CASE_SET,3,CASESETID,"numeric(3,0)",1,0
v5.6,MTPASA_CASE_SET,4,RUNTYPEID,"numeric(1,0)",1,0
v5.6,MTPASA_CASE_SET,5,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CONSTRAINTRESULT,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CONSTRAINTRESULT,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_CONSTRAINTRESULT,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTRESULT,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTRESULT,5,DAY,datetime,0,1
v5.6,MTPASA_CONSTRAINTRESULT,6,CONSTRAINTID,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTRESULT,7,EFFECTIVEDATE,datetime,1,0
v5.6,MTPASA_CONSTRAINTRESULT,8,VERSIONNO,"numeric(3,0)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,9,PERIODID,"numeric(3,0)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,10,PROBABILITYOFBINDING,"numeric(8,5)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,11,PROBABILITYOFVIOLATION,"numeric(8,5)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,12,CONSTRAINTVIOLATION90,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,13,CONSTRAINTVIOLATION50,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,14,CONSTRAINTVIOLATION10,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTRESULT,15,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CONSTRAINTSOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CONSTRAINTSOLUTION,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_CONSTRAINTSOLUTION,3,ENERGYBLOCK,datetime,0,1
v5.6,MTPASA_CONSTRAINTSOLUTION,4,DAY,datetime,0,1
