repo,retention_tier,intra_repo_id,path_template_labeled,path_template,filename_template,filename_regex,sample_filename,anomaly,file_count_snapshot,first_seen_snapshot,last_seen_snapshot
MMSDM,CTL,AUCTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#AUCTION#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#AUCTION\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#AUCTION#FILE01#202409.ctl,,13,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,CTL,AUCTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_AUCTION_{yearmonth}.ctl,PUBLIC_DVD_AUCTION_\d{6}\.ctl,PUBLIC_DVD_AUCTION_201503.ctl,,79,2017-01-14T23:41:00,2024-08-15T15:07:00
MMSDM,CTL,AUCTION_CALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#AUCTION_CALENDAR#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#AUCTION_CALENDAR\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#AUCTION_CALENDAR#FILE01#202409.ctl,,7,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,CTL,AUCTION_CALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_AUCTION_CALENDAR_{yearmonth}.ctl,PUBLIC_DVD_AUCTION_CALENDAR_\d{6}\.ctl,PUBLIC_DVD_AUCTION_CALENDAR_201501.ctl,,53,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,AUCTION_IC_ALLOCATIONS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#AUCTION_IC_ALLOCATIONS#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#AUCTION_IC_ALLOCATIONS\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#AUCTION_IC_ALLOCATIONS#FILE01#202408.ctl,,14,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,AUCTION_IC_ALLOCATIONS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_{yearmonth}.ctl,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_\d{6}\.ctl,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_201501.ctl,,78,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,AUCTION_TRANCHE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#AUCTION_TRANCHE#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#AUCTION_TRANCHE\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#AUCTION_TRANCHE#FILE01#202409.ctl,,7,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,CTL,AUCTION_TRANCHE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_AUCTION_TRANCHE_{yearmonth}.ctl,PUBLIC_DVD_AUCTION_TRANCHE_\d{6}\.ctl,PUBLIC_DVD_AUCTION_TRANCHE_201501.ctl,,41,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,AVERAGEPRICE30,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#AVERAGEPRICE{d21}#FILE{d22}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#AVERAGEPRICE\d{2}\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#AVERAGEPRICE30#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDDAYOFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDDAYOFFER#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDDAYOFFER\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDDAYOFFER#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDDAYOFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDDAYOFFER_{yearmonth}.ctl,PUBLIC_DVD_BIDDAYOFFER_\d{6}\.ctl,PUBLIC_DVD_BIDDAYOFFER_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BIDDAYOFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDDAYOFFER_D#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDDAYOFFER_D\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDDAYOFFER_D#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDDAYOFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDDAYOFFER_D_{yearmonth}.ctl,PUBLIC_DVD_BIDDAYOFFER_D_\d{6}\.ctl,PUBLIC_DVD_BIDDAYOFFER_D_201501.ctl,,74,2017-01-14T22:06:00,2021-03-22T13:10:00
MMSDM,CTL,BIDDUIDDETAILS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDDUIDDETAILS#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDDUIDDETAILS\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDDUIDDETAILS#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDDUIDDETAILS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDDUIDDETAILS_{yearmonth}.ctl,PUBLIC_DVD_BIDDUIDDETAILS_\d{6}\.ctl,PUBLIC_DVD_BIDDUIDDETAILS_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BIDDUIDDETAILSTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDDUIDDETAILSTRK#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDDUIDDETAILSTRK\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDDUIDDETAILSTRK#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDDUIDDETAILSTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDDUIDDETAILSTRK_{yearmonth}.ctl,PUBLIC_DVD_BIDDUIDDETAILSTRK_\d{6}\.ctl,PUBLIC_DVD_BIDDUIDDETAILSTRK_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BIDOFFERPERIOD,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDOFFERPERIOD#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDOFFERPERIOD\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDOFFERPERIOD#FILE01#202408.ctl,,870,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDPEROFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDPEROFFER_{yearmonth}.ctl,PUBLIC_DVD_BIDPEROFFER_\d{6}\.ctl,PUBLIC_DVD_BIDPEROFFER_201501.ctl,,87,2017-01-14T22:06:00,2022-06-09T02:34:00
MMSDM,CTL,BIDPEROFFER1,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDPEROFFER{d1}_{yearmonth}.ctl,PUBLIC_DVD_BIDPEROFFER\d{1}_\d{6}\.ctl,PUBLIC_DVD_BIDPEROFFER1_202206.ctl,,26,2022-07-20T20:19:00,2024-08-15T15:07:00
MMSDM,CTL,BIDPEROFFER2,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDPEROFFER{d1}_{yearmonth}.ctl,PUBLIC_DVD_BIDPEROFFER\d{1}_\d{6}\.ctl,PUBLIC_DVD_BIDPEROFFER2_202206.ctl,,26,2022-07-20T20:19:00,2024-08-15T15:07:00
MMSDM,CTL,BIDPEROFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDPEROFFER_D#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDPEROFFER_D\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDPEROFFER_D#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDPEROFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDPEROFFER_D_{yearmonth}.ctl,PUBLIC_DVD_BIDPEROFFER_D_\d{6}\.ctl,PUBLIC_DVD_BIDPEROFFER_D_201501.ctl,,74,2017-01-14T22:06:00,2021-03-22T13:10:00
MMSDM,CTL,BIDTYPES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDTYPES#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDTYPES\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDTYPES#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDTYPES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDTYPES_{yearmonth}.ctl,PUBLIC_DVD_BIDTYPES_\d{6}\.ctl,PUBLIC_DVD_BIDTYPES_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BIDTYPESTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BIDTYPESTRK#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BIDTYPESTRK\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BIDTYPESTRK#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BIDTYPESTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BIDTYPESTRK_{yearmonth}.ctl,PUBLIC_DVD_BIDTYPESTRK_\d{6}\.ctl,PUBLIC_DVD_BIDTYPESTRK_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BILLINGCALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGCALENDAR#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGCALENDAR\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGCALENDAR#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGCALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGCALENDAR_{yearmonth}.ctl,PUBLIC_DVD_BILLINGCALENDAR_\d{6}\.ctl,PUBLIC_DVD_BILLINGCALENDAR_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BILLINGDAYTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGDAYTRK#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGDAYTRK\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGDAYTRK#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGDAYTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGDAYTRK_{yearmonth}.ctl,PUBLIC_DVD_BILLINGDAYTRK_\d{6}\.ctl,PUBLIC_DVD_BILLINGDAYTRK_201501.ctl,,115,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLINGREGIONEXPORTS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGREGIONEXPORTS#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGREGIONEXPORTS\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGREGIONEXPORTS#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGREGIONEXPORTS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGREGIONEXPORTS_{yearmonth}.ctl,PUBLIC_DVD_BILLINGREGIONEXPORTS_\d{6}\.ctl,PUBLIC_DVD_BILLINGREGIONEXPORTS_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLINGREGIONFIGURES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGREGIONFIGURES#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGREGIONFIGURES\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGREGIONFIGURES#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGREGIONFIGURES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGREGIONFIGURES_{yearmonth}.ctl,PUBLIC_DVD_BILLINGREGIONFIGURES_\d{6}\.ctl,PUBLIC_DVD_BILLINGREGIONFIGURES_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:07:00
MMSDM,CTL,BILLINGREGIONIMPORTS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGREGIONIMPORTS#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGREGIONIMPORTS\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGREGIONIMPORTS#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGREGIONIMPORTS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGREGIONIMPORTS_{yearmonth}.ctl,PUBLIC_DVD_BILLINGREGIONIMPORTS_\d{6}\.ctl,PUBLIC_DVD_BILLINGREGIONIMPORTS_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLINGRUNTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLINGRUNTRK#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLINGRUNTRK\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLINGRUNTRK#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLINGRUNTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLINGRUNTRK_{yearmonth}.ctl,PUBLIC_DVD_BILLINGRUNTRK_\d{6}\.ctl,PUBLIC_DVD_BILLINGRUNTRK_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLING_CO2E_PUBLICATION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLING_CO{d1}E_PUBLICATION#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLING_CO\d{1}E_PUBLICATION\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLING_CO2E_PUBLICATION#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLING_CO2E_PUBLICATION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLING_CO{d1}E_PUBLICATION_{yearmonth}.ctl,PUBLIC_DVD_BILLING_CO\d{1}E_PUBLICATION_\d{6}\.ctl,PUBLIC_DVD_BILLING_CO2E_PUBLICATION_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLING_CO2E_PUBLICATION_TRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLING_CO{d1}E_PUBLICATION_TRK#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLING_CO\d{1}E_PUBLICATION_TRK\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLING_CO2E_PUBLICATION_TRK#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
MMSDM,CTL,BILLING_CO2E_PUBLICATION_TRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_DVD_BILLING_CO{d1}E_PUBLICATION_TRK_{yearmonth}.ctl,PUBLIC_DVD_BILLING_CO\d{1}E_PUBLICATION_TRK_\d{6}\.ctl,PUBLIC_DVD_BILLING_CO2E_PUBLICATION_TRK_201501.ctl,,114,2017-01-14T22:06:00,2024-08-15T15:08:00
MMSDM,CTL,BILLING_DIRECTION_RECON_OTHER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/CTL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/CTL/,PUBLIC_ARCHIVE#BILLING_DIRECTION_RECON_OTHER#FILE{d2}#{yearmonth}.ctl,PUBLIC_ARCHIVE\#BILLING_DIRECTION_RECON_OTHER\#FILE\d{2}\#\d{6}\.ctl,PUBLIC_ARCHIVE#BILLING_DIRECTION_RECON_OTHER#FILE01#202408.ctl,,20,2024-09-12T15:50:00,2026-04-08T11:16:00
